snapshot-date	Marketplace	sku	fnsku	ASIN	product-name	condition	avaliable-quantity(sellable)	qty-with-removals-in-progress	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo	qty-to-be-charged-ltsf-12-mo	projected-ltsf-12-mo	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-60-days	units-shipped-last-90-days	alert	your-price	sales_price	lowest-price-new	lowest-price-used	Recommended action	Healthy Inventory Level	Recommended sales price	Recommended sale duration (days)	Recommended Removal Quantity	Estimated cost savings of removal
2018-08-07	amazon.fr	CS-LY085-PI908-S	X000PZS9UV	B06XYZZB9L	Mocotono Chemise Unie Décontractée à Manches Longues avec Poche pour Homme, Rose, S	New	5	0	0	0	0	5	0	EUR	5	EUR 5.77	0	EUR 0.0	0	0	0	0	Low traffic	EUR 17.5	EUR 17.5	EUR 17.5	EUR 0.0	Advertise listing	0	17.5	0	0	60.256953
2018-08-07	amazon.es	MY-LYPoint021-GN-L	B0787SM52K	B0787SM52K	Jersey Casual Cuello Pico V Regular Fit para Hombre L Verde	New	2	0	2	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 24.99	EUR 24.99	EUR 24.99	EUR 0.0	Advertise listing	0	24.99	0	0	52.463408
2018-08-07	amazon.fr	CS-LY084-H1-XXL	X000PZSSH5	B072MML4VB	Mocotono Chemise Casual à Petits Carreaux et Manches Longues Col Boutonné pour Homme, Café/Vert, XXL	New	6	0	0	0	5	1	0	EUR	6	EUR 12.22	0	EUR 0.0	0	0	0	0	Low traffic	EUR 18.5	EUR 18.5	EUR 18.5	EUR 0.0	Advertise listing	6	18.5	0	0	0.0
2018-08-07	amazon.it	KZ-CSM073-FB-31	B0771D5SFZ	B0771D5SFZ	Mocotono Pantaloni Chino in Velluto a Coste Regular Fit Uomo	New	3	0	1	2	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	2	2	3		EUR 15.99	EUR 15.99	EUR 15.99	EUR 0.0	Update inventory settings for:	3	15.99	0	0	0.0
2018-08-07	amazon.de	MY-LYRound020-LB-XL	X000QYHZPB	B073XJQR6K	Mocotono Herren Langarmshirt Strickpullover mit Rundhalsausschnitt Hellblau XL	New	1	0	0	1	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	1	1	Low traffic	EUR 24.99	EUR 24.99	EUR 24.99	EUR 0.0	Advertise listing	1	24.99	0	0	0.0
2018-08-07	amazon.de	MY-LYPoint021-KQ-XL	X000QYHW4F	B073XKK5LR	Mocotono Herren Strickpullover Sweatshirts Langarmshirt V-Ausschnitt Beige XL	New	1	0	0	1	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 24.99	EUR 24.99	EUR 24.99	EUR 0.0	Create Sale	0	23.52	35	0	25.431439
2018-08-07	amazon.es	LYQ-BS-CS04-G0-M	X000R8QBKV	B0761RTVXN	Summer Mae Vestido Ocasional de la Camiseta Mangas Largas con Bolsillos Mujer	New	11	0	0	1	10	0	0	EUR	10	EUR 10.88	0	EUR 0.0	0	0	0	1	Low traffic	EUR 15.99	EUR 15.99	EUR 15.99	EUR 0.0	Advertise listing	10	15.99	0	0	140.377577
2018-08-07	amazon.co.uk	BS-WH17017-G0-S	X000Q9UY59	B071X8SLCH	Summer Mae Women's Tummy Control One Piece Swimwear Deep V Backless Push up Swimming Costume	New	1	0	1	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	0	0	1	1	Low conversion	GBP 28.0	GBP 19.89	GBP 19.89	GBP 0.0	Update inventory settings for:	4	19.89	0	0	0.0
2018-08-07	amazon.es	CS-LY170-LB916-S	X000PZ0LZR	B073PPS7FM	Mocotono Camisa para Hombre Color Sólido Oxford Manga Corta Botón de Abajo	New	6	0	1	0	0	5	0	EUR	5	EUR 1.2	0	EUR 0.0	0	0	0	0	Low conversion	EUR 14.9	EUR 14.9	EUR 14.9	EUR 0.0	Update inventory settings for:	8	14.9	0	0	0.0
2018-08-07	amazon.de	YZ-BEYF184-B0-L	B07BF3M4Z3	B07BF3M4Z3	Summer Mae Schwangerschaft Bademode Tankini Neckholder Umstands Badeanzug Drucken V-Neck Dunkel Blau L	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	2	4	4		EUR 66.99	EUR 21.0	EUR 21.0	EUR 0.0	Update inventory settings for:	0	0.0	0	0	0.0
2018-08-07	amazon.it	CFY-BESB1757-GR-XL	B079DKTZ7V	B079DKTZ7V	Giacca Softshell a Vento Impermeabile Antipioggia con Cappuccio Uomo, XL Grigio	New	1	0	0	1	0	0	0	EUR	1	EUR 4.37	0	EUR 0.0	0	0	0	0	Low traffic	EUR 60.0	EUR 60.0	EUR 60.0	EUR 0.0	Advertise listing	0	60.0	0	0	40.171622
2018-08-07	amazon.it	MY-SB019-LG-M	B077XGKMY5	B077XGKMY5	Maglione Dritto Scollo a V con Stampa Geometrica Maniche Lunghe Uomo, M Grigio	New	3	0	1	1	1	0	0	EUR	1	EUR 1.11	0	EUR 0.0	0	0	0	0	Low traffic	EUR 6.2	EUR 6.2	EUR 6.2	EUR 0.0	Advertise listing	2	6.2	0	0	73.463119
2018-08-07	amazon.de	MY-WH7624-G7-L	X000R2EXFR	B075FR3DRT	Summer Mae Damen Kalte Schulter Strick Pullover Sweatershirt Hellgrün L	New	1	0	0	0	0	1	0	EUR	1	EUR 1.33	0	EUR 0.0	0	0	0	0	Low traffic	EUR 10.0	EUR 10.0	EUR 10.0	EUR 0.0	Edit listing	0	12.39	0	0	13.717734
2018-08-07	amazon.es	YZ-BEHY025-OR-M	B07CLVHRT5	B07CLVHRT5	Summer Mae Mujer Traje de 1 Pieza Sin Respaldo con Escote y Volantes Naranja M	New	5	0	5	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 26.99	EUR 26.99	EUR 26.99	EUR 0.0	Advertise listing	5	26.99	0	0	0.0
2018-08-07	amazon.de	XZ-BS-HMMX360-GR-4041	X000Q4U1HZ	B01N3XXG1T	Summer Mae Frauen Wärmeschuhe Winterschnee gefüttert Stiefel Boot Slippers	New	12	0	0	12	0	0	0	EUR	12	EUR 46.42	0	EUR 0.0	0	0	0	0	Low traffic	EUR 18.5	EUR 18.5	EUR 18.5	EUR 0.0	Advertise listing	0	18.5	0	0	487.656019
2018-08-07	amazon.it	BS-WH16032-R0-M	X000Q31Y13	B072Q5425V	Summer Mae Costumi Intero Costume da Bagno Un Pezzo Annata Elegante increspato da Donna	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	1	1	1	Low traffic	EUR 13.99	EUR 13.99	EUR 13.99	EUR 0.0	Advertise listing	0	0.0	0	0	0.0
2018-08-07	amazon.de	XZ-WH6606-ZL-37	X000R0WAYZ	B07546CN45	Summer Mae Damen Faux Fur Loafer Sämischleder Schuhe Slip on Flache Mokassins Hausschuhe Fahrschuhe Winter Dunkelblau 37	New	15	0	0	0	15	0	0	EUR	15	EUR 22.13	0	EUR 0.0	0	0	0	0	Low traffic	EUR 19.99	EUR 19.99	EUR 19.99	EUR 0.0	Advertise listing	0	0.0	0	0	0.0
2018-08-07	amazon.fr	YZ-BS-HE9008Sa5L	X000NJJWIH	B015QZRUJM	Summer Mae Maillots de Bain Natation Tankini Piscine Grande Taille pour Femme - Bleu Saphir -2 - EU 44	New	2	0	2	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	1	1	1	1		EUR 20.99	EUR 20.99	EUR 20.99	EUR 0.0	Update inventory settings for:	3	20.99	0	0	0.0
2018-08-07	amazon.de	LYQ-CSM048-GR1-S	X000QNCUFH	B074P4B6LX	Summer Mae Damen Pullover Lose Casual Einfabige Strick Kleider Herbst Hellgrau S	New	6	0	0	0	6	0	0	EUR	6	EUR 5.83	0	EUR 0.0	0	0	0	0	Low conversion	EUR 13.89	EUR 13.89	EUR 13.89	EUR 0.0	Edit listing	0	13.89	0	0	61.055345
2018-08-07	amazon.it	MY-LYRound020-DG-L	X000QYJK5J	B073XJW6BF	Mocotono Uomo Maglione Cotone Tinta Unita Casual Collo Rotondo Maniche Lunghe Verde L	New	1	0	0	1	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 40.98	EUR 20.39	EUR 20.39	EUR 0.0	Lower Price	1	20.39	0	0	0.0
2018-08-07	amazon.co.uk	XZ-WH1509-B0-3536	X000QZO477	B075DD2ZZY	Summer Mae Women's Warm Plush Leopard Slippers With Ribbon Bowknot	New	6	0	0	0	1	5	0	GBP	6	GBP 7.04	0	GBP 0.0	0	0	0	0	Low traffic	GBP 14.5	GBP 14.5	GBP 14.5	GBP 0.0	Advertise listing	0	11.6	63	0	77.465336
2018-08-07	amazon.co.uk	EUTK-J02H-SH-7	X000RCMXJP	B075TW9HWJ	Teenking Boy's Fleece Outdoor Jacket 8-9 Years	New	1	0	0	0	1	0	0	GBP	1	GBP 1.23	0	GBP 0.0	0	0	0	0	Low traffic	GBP 13.99	GBP 13.99	GBP 13.99	GBP 0.0	Advertise listing	1	13.99	0	0	0.0
2018-08-07	amazon.es	CS-LY086-N0-M	X000PZSZYL	B06XPWS8YL	Mocotono Camisa para Hombre 100% Algodón de Jeans Color Sólido Manga Larga	New	3	0	0	0	1	2	0	EUR	3	EUR 4.33	0	EUR 0.0	0	0	0	0	Low traffic	EUR 38.98	EUR 19.98	EUR 19.98	EUR 0.0	Edit listing	0	19.98	0	0	45.043769
2018-08-07	amazon.es	LYQ-BS-LB01-G0-M	X000R86QN3	B0761VL4DX	Summer Mae Vestido Invernale Casual - Manga Larga Cuello Alto Mujer	New	2	0	0	0	0	2	0	EUR	2	EUR 2.55	0	EUR 0.0	0	0	0	0	Low traffic	EUR 5.2	EUR 5.2	EUR 5.2	EUR 0.0	Advertise listing	0	5.2	0	0	26.385076
2018-08-07	amazon.de	LYQ-CSM048-GR1-M	X000QNCSO5	B074P35TRN	Summer Mae Damen Pullover Lose Casual Einfabige Strick Kleider Herbst Hellgrau M	New	7	0	1	2	4	0	0	EUR	4	EUR 3.89	0	EUR 0.0	0	1	2	2		EUR 6.99	EUR 6.99	EUR 6.99	EUR 0.0	Create Sale	6	6.23	7	0	0.029645
2018-08-07	amazon.de	LYQ-BS-ZQ2973-ZL-XXL	X000R88UHD	B075R5HRSP	Summer Mae Damen A-line Kurzes Strickkleid Herbst Langarm	New	4	0	1	3	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	1	1	Low conversion	EUR 6.99	EUR 6.99	EUR 6.99	EUR 0.0	Edit listing	2	6.99	0	0	50.232402
2018-08-07	amazon.co.uk	TX-55554-PI-2XL	B078NC7H6J	B078NC7H6J	Mocotono Men's Crew Collar Short Sleeve T-Shirt Pink Small	New	5	0	5	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	0	0	0	0	Low traffic	GBP 9.89	GBP 9.89	GBP 9.89	GBP 0.0	Advertise listing	5	9.89	0	0	0.0
2018-08-07	amazon.it	XZ-WH150903-G2-3536	X000QZR6OP	B075D4935V	Summer Mae Donna Pantofola Maglia Morbida di Casa in Legno con Pulsante di Corno	New	19	0	0	0	0	19	0	EUR	19	EUR 27.74	0	EUR 0.0	0	0	0	0	Low conversion	EUR 16.99	EUR 16.99	EUR 16.99	EUR 0.0	Edit listing	18	16.99	0	0	327.092621
2018-08-07	amazon.co.uk	MY-SB026-DG-S	B078LTW124	B078LTW124	Mocotono Men's Zip Neck Jumper Golf Cotton Knitted Sweater Top Dark Grey Small	New	1	0	0	0	1	0	0	GBP	1	GBP 1.23	0	GBP 0.0	0	0	0	0	Low traffic	GBP 22.98	GBP 22.98	GBP 22.98	GBP 0.0	Advertise listing	0	22.98	0	0	14.637939
2018-08-07	amazon.co.uk	MY-SB015-BL-L	X000RHOPC3	B076J7KWP5	Men's Thick Sweater Crew Neck Long Sleeve Pullover Winter Knit Sweater Blue L	New	1	0	0	0	1	0	0	GBP	1	GBP 3.11	0	GBP 0.0	0	0	0	0	Low traffic	GBP 24.5	GBP 24.5	GBP 24.5	GBP 0.0	Advertise listing	0	24.5	0	0	46.109589
2018-08-07	amazon.es	EUTK-J01H-GR-5/6	X000RCMVFV	B075TWFJMD	Chaqueta para Niño con Capucha Forrado Polar 2-16 Años	New	6	0	0	0	6	0	0	EUR	6	EUR 7.46	0	EUR 0.0	0	0	0	0	Low conversion	EUR 12.0	EUR 12.0	EUR 12.0	EUR 0.0	Update inventory settings for:	6	12.0	0	0	0.0
2018-08-07	amazon.es	CS-LY166-K33-4-S	X000R41EKR	B07173Q2FN	Mocotono Camisa de Franela de Cuadros Casual Manga Larga y Cuello Abotonado para Hombre Blanco/Azul S	New	4	0	1	0	0	3	0	EUR	3	EUR 4.32	0	EUR 0.0	0	0	0	0	Low traffic	EUR 22.45	EUR 22.45	EUR 22.45	EUR 0.0	Advertise listing	4	22.45	0	0	0.0
2018-08-07	amazon.es	CS-SB030-BK-S	B078W1XLVS	B078W1XLVS	Mocotono Camisa de Manga Corta Clásica para Hombre Color Sólido, S Negro	New	4	0	0	0	4	0	0	EUR	4	EUR 1.95	0	EUR 0.0	0	0	0	0	Low traffic	EUR 18.5	EUR 18.5	EUR 18.5	EUR 0.0	Advertise listing	0	18.5	0	0	26.40487
2018-08-07	amazon.it	LYQ-BS-ZQ2973-KQ-XXL	X000R42UMX	B075R4YM4V	Summer Mae Donna Maglione Lungo Pullover Maniche Lunghe Scollo Rotondo	New	6	0	1	5	0	0	0	EUR	4	EUR 5.96	0	EUR 0.0	0	0	0	0	Low traffic	EUR 17.99	EUR 17.99	EUR 17.99	EUR 0.0	Advertise listing	4	17.99	0	0	150.326227
2018-08-07	amazon.de	YZ-BEYF181-PI-L	B07BNB9CHB	B07BNB9CHB	Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Rosa L	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	2	3	5		EUR 21.0	EUR 21.0	EUR 21.0	EUR 0.0	Update inventory settings for:	0	0.0	0	0	0.0
2018-08-07	amazon.co.uk	YZ-BESM807-K0-2XL	B07C1P1S9L	B07C1P1S9L	Summer Mae Women's Two Pieces Bikini Set Wave Point Strapless Swimsuit Black XXL	New	5	0	5	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	0	0	0	0	Low traffic	GBP 12.99	GBP 12.99	GBP 12.99	GBP 0.0	Advertise listing	5	12.99	0	0	0.0
2018-08-07	amazon.fr	CS-BESB032-GN1-L	B07C3PGX21	B07C3PGX21	Mocotono Homme Chemise Casual Manches Courtes Avec Impressions Florals Vert 1 L	New	5	0	0	5	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 26.85	EUR 26.85	EUR 26.85	EUR 0.0	Advertise listing	0	26.85	0	0	49.235407
2018-08-07	amazon.it	YZ-BEHY025-OR-S	B07CM67V82	B07CM67V82	Summer Mae Costumi da Bagno da Donna a un Pezzo con Volant Monokini Croce Senza Schienale,Arancia,S	New	5	0	5	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 19.99	EUR 19.99	EUR 19.99	EUR 0.0	Update inventory settings for:	5	27.99	0	0	0.0
2018-08-07	amazon.de	CFY-BESB1757-GR-S	B079DKC1X2	B079DKC1X2	Mocotono Herren Jacke mit Kapuzen - Wasserdicht / Windbreaker Grau S	New	4	0	0	4	0	0	0	EUR	4	EUR 17.47	0	EUR 0.0	0	0	0	0	Low traffic	EUR 56.99	EUR 56.99	EUR 56.99	EUR 0.0	Advertise listing	0	56.99	0	0	162.860639
2018-08-07	amazon.it	LYQ-BS-K1010-B0-M	X000NG1TXB	B01MDUDE2E	Summer Mae Donna A-linea Vestito Comodo Di Cotone Con Pizzo Blu scuro M	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	1	4	4	6	Low conversion	EUR 15.98	EUR 15.98	EUR 15.98	EUR 0.0	Update inventory settings for:	1	15.98	0	0	0.0
2018-08-07	amazon.it	RE-YZ-BEWS32-ZL-2XL	B07CLT2QCX	B07CLT2QCX	Summer Mae Costume Costumi da Bagno Donna Monokini Un Pezzo Collo Alto V-Collo Pieghe di Griglia,Blu Navy,XXL	New	3	0	3	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	1	Low traffic	EUR 29.98	EUR 29.98	EUR 29.98	EUR 0.0	Advertise listing	3	29.98	0	0	0.0
2018-08-07	amazon.co.uk	YZ-BEYF181-OR-S	B07DPM9HDR	B07DPM9HDR	Summer Mae Maternity Swimming Costume Triangle Halter Tankini Orange S	New	8	0	8	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	0	0	0	0	Low conversion	GBP 63.99	GBP 20.99	GBP 20.99	GBP 0.0	Update inventory settings for:	8	20.99	0	0	0.0
2018-08-07	amazon.fr	CS-LY084-H15-XL	X000PZASRD	B06XPVWPJV	Mocotono Chemise Casual à Petits Carreaux et Manches Longues Col Boutonné pour Homme, Bleu et Blanc, XL	New	5	0	1	0	4	0	0	EUR	4	EUR 2.59	0	EUR 0.0	0	0	0	0	Low traffic	EUR 18.5	EUR 18.5	EUR 18.5	EUR 0.0	Advertise listing	5	18.5	0	0	0.0
2018-08-07	amazon.de	BS-BN-1501-GR-4XL	X000PNKRT9	B071N9PLPJ	Summer Mae Herren Poloshirt Beiläufig mit Mandarinenkragen und weißen Wörtern	New	7	0	7	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 17.59	EUR 17.59	EUR 17.59	EUR 0.0	Advertise listing	8	19.9	0	0	0.0
2018-08-07	amazon.fr	TX-55554-KO-2XL	B078NLC7WQ	B078NLC7WQ	T-shirt Uni en Coton à Manches Courtes et Col Rond pour Homme S Noir	New	9	0	6	0	3	0	0	EUR	3	EUR 1.5	0	EUR 0.0	0	0	0	0	Low traffic	EUR 12.99	EUR 12.99	EUR 12.99	EUR 0.0	Advertise listing	3	12.99	0	0	47.389571
2018-08-07	amazon.fr	EUTK-J02H-GR-2T	X000RC6ERR	B075TWJJTH	Blouson Garçon Zippée Capuche Doublée Polaire Agé 2 ans Gris claire	New	1	0	0	0	0	1	0	EUR	1	EUR 1.23	0	EUR 0.0	0	1	1	1		EUR 12.0	EUR 12.0	EUR 12.0	EUR 0.0	Edit listing	0	12.0	0	0	12.757279
2018-08-07	amazon.es	CS-LY166-B28-5-XXL	X000R4SDY7	B072J7L4LR	Mocotono Camisa de Franela de Cuadros Casual Manga Larga y Cuello Abotonado para Hombre Castaña/Blanco/Azul 2XL	New	2	0	1	0	1	0	0	EUR	1	EUR 1.44	0	EUR 0.0	0	0	0	0	Low traffic	EUR 22.45	EUR 22.45	EUR 22.45	EUR 0.0	Advertise listing	2	22.45	0	0	0.0
2018-08-07	amazon.it	YZ-BEYF181-YH-S	B07DPN51P3	B07DPN51P3	Costumi da bagno Premaman Maternità Tankini Imbottite da Donna Stampa-5 S (EU 34-36)	New	5	0	5	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 65.0	EUR 22.99	EUR 22.99	EUR 0.0	Create Sale	5	20.99	0	0	0.0
2018-08-07	amazon.es	YZ-BEHY025-K0-L	B07CM7JVWW	B07CM7JVWW	Summer Mae Mujer Traje de 1 Pieza Sin Respaldo con Escote y Volantes Negra L	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 26.99	EUR 26.99	EUR 26.99	EUR 0.0	Advertise listing	2	26.99	0	0	0.0
2018-08-07	amazon.es	BS-WH16032-P0-S	X000QNCM6J	B071JDRXZ4	Summer Mae Traje de Baño Una Pieza Acanalada Bañador Halter Vendimia Para Mujer	New	12	0	6	5	0	1	0	EUR	1	EUR 0.71	0	EUR 0.0	0	0	0	0	Low traffic	EUR 14.99	EUR 14.99	EUR 14.99	EUR 0.0	Advertise listing	7	14.99	0	0	86.969342
2018-08-07	amazon.de	BS-WH17017-K0-M	X000Q24POR	B071X8SHY6	Summer Mae Damen Bademode Tief-V Bikini mit Push up Effekt	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	1	1	Low conversion	EUR 36.99	EUR 18.88	EUR 18.88	EUR 0.0	Update inventory settings for:	0	0.0	0	0	0.0
2018-08-07	amazon.es	CS-LY166-B28-3-S	X000R5B8XT	B072J7K92Q	Mocotono Camisa de Franela de Cuadros Casual Manga Larga y Cuello Abotonado para Hombre Azul Marino/Blanco/Azul S	New	6	0	0	0	6	0	0	EUR	6	EUR 8.65	0	EUR 0.0	0	0	0	0	Low traffic	EUR 22.45	EUR 22.45	EUR 22.45	EUR 0.0	Advertise listing	2	22.45	0	0	160.398196
2018-08-07	amazon.fr	CFY-BESB1757-BL-XL	B079DL5CK8	B079DL5CK8	Blouson Zippée Imperméable avec Doublure Polaire et Capuche pour Homme, XL Bleu	New	3	0	0	0	3	0	0	EUR	3	EUR 13.11	0	EUR 0.0	0	0	0	0	Low traffic	EUR 35.99	EUR 35.99	EUR 35.99	EUR 0.0	Advertise listing	0	35.99	0	0	135.237973
2018-08-07	amazon.fr	EUTK-J01H-GR-14/16	X000RCK9KZ	B075TWL64T	Blouson Garçon Zippée Capuche Doublée Polaire Agé 14 ans Gris claire	New	2	0	0	0	2	0	0	EUR	2	EUR 2.49	0	EUR 0.0	0	1	1	1	Low conversion	EUR 12.0	EUR 12.0	EUR 12.0	EUR 0.0	Edit listing	0	12.0	0	0	28.954979
2018-08-07	amazon.it	MY-SB015-BL-S	X000RHK8YR	B076J8NQXH	Mocotono Uomo Maglione Invernale di Lana Girocollo Tinta Unita Maniche Lunghe	New	1	0	0	0	1	0	0	EUR	1	EUR 3.11	0	EUR 0.0	0	0	0	0	Low traffic	EUR 24.98	EUR 24.98	EUR 24.98	EUR 0.0	Advertise listing	0	24.98	0	0	51.472128
2018-08-07	amazon.it	BS-WH1731-P0-M	X000QNH4G7	B074TCZM6R	Summer Mae Donna Costumi da Bagno a Alta Vita Bikini con Balza	New	9	0	9	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	1	1	1	2		EUR 32.0	EUR 16.99	EUR 16.99	EUR 0.0	Update inventory settings for:	15	16.99	0	0	0.0
2018-08-07	amazon.co.uk	XZ-WH6606-ZL-37	X000R0WAYZ	B07546CN45	Summer Mae Women's Faux Fur Suede Lined Slip On Flat Moccasins Cozy Slippers 4 UK Dark Blue	New	15	0	0	0	15	0	0	GBP	15	GBP 22.13	0	GBP 0.0	0	0	0	0	Low traffic	GBP 17.99	GBP 17.99	GBP 17.99	GBP 0.0	Advertise listing	0	12.24	364	0	238.313357
2018-08-07	amazon.co.uk	CS-LY171-WR917-S	X000PYEMWB	B073PQ2K9M	Mocotono 100% Cotton Men's Solid Color Oxford Casual Shirt Long Sleeve Regular Fit	New	5	0	0	0	4	1	0	GBP	5	GBP 1.61	0	GBP 0.0	0	0	0	0	Low conversion	GBP 17.99	GBP 17.99	GBP 17.99	GBP 0.0	Update inventory settings for:	5	17.99	0	0	0.0
2018-08-07	amazon.es	YZ-BEHY025-OR-XL	B07CLS4K16	B07CLS4K16	Summer Mae Mujer Traje de 1 Pieza Sin Respaldo con Escote y Volantes Naranja XL	New	5	0	5	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 26.99	EUR 26.99	EUR 26.99	EUR 0.0	Advertise listing	5	26.99	0	0	0.0
2018-08-07	amazon.es	LYQ-BS-ZQ2973-KQ-L	X000NJSN1J	B01MQKFRQS	Summer Mae Mujer Alinear Vestido De Punto	New	18	0	1	17	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 16.99	EUR 16.99	EUR 16.99	EUR 0.0	Edit listing	6	16.99	0	0	462.959668
2018-08-07	amazon.de	CS-BESB032-RD-XL	B07C3PCPDD	B07C3PCPDD	Mocotono Herren Blumen Kurzarm Hemd Regular Fit Button Down Rot X-Large	New	4	0	0	4	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	1	1	1	1		EUR 22.99	EUR 22.99	EUR 22.99	EUR 0.0	Edit listing	0	22.99	0	0	49.235407
2018-08-07	amazon.es	CS-LY181-PI908-XXL	X000PYEMKN	B073PPPDK9	Mocotono Camisa Casual para Hombre 100% Algodón Oxford Manga Larga	New	4	0	0	0	4	0	0	EUR	4	EUR 3.95	0	EUR 0.0	0	0	0	0	Low conversion	EUR 18.99	EUR 18.99	EUR 18.99	EUR 0.0	Update inventory settings for:	4	18.99	0	0	0.0
2018-08-07	amazon.de	XZ-WH6606-BR-35	X000R0MIZ1	B07541KCSG	Summer Mae Damen Faux Fur Loafer Sämischleder Schuhe Slip on Flache Mokassins Hausschuhe Fahrschuhe Winter Braun 35	New	8	0	0	0	0	8	0	EUR	8	EUR 11.68	0	EUR 0.0	0	0	0	0	Low traffic	EUR 19.99	EUR 19.99	EUR 19.99	EUR 0.0	Advertise listing	6	19.99	0	0	208.45582
2018-08-07	amazon.fr	LYQ-BS-YY05-ZL-S	X000R8BEIF	B0761VTYHQ	Summer Mae Robe Vintage Evasée Patineuse Uni Mi-Longue Manche Longue pour Femme 36 Bleu	New	1	0	0	0	0	1	0	EUR	1	EUR 0.9	0	EUR 0.0	0	0	0	0	Low traffic	EUR 15.99	EUR 15.99	EUR 15.99	EUR 0.0	Edit listing	0	5.2	0	0	9.959082
2018-08-07	amazon.it	YZ-BS-5505JRM	X000NJK7HH	B013OSTD70	Summer Mae Donna Costume da bagno Classico Tankini a Strisce	New	3	0	3	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	1	Low conversion	EUR 30.0	EUR 22.0	EUR 22.0	EUR 0.0	Update inventory settings for:	4	22.0	0	0	0.0
2018-08-07	amazon.it	MY-LYPoint021-BL-XL	B0787TW3QY	B0787TW3QY	Mocotono Uomo Maglione Cotone Tinta Unita Casual Collo a V Maniche Lunghe XL Blu	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 24.99	EUR 24.99	EUR 24.99	EUR 0.0	Advertise listing	0	24.99	0	0	20.073467
2018-08-07	amazon.co.uk	CS-SB030-YL-M	B078W1415D	B078W1415D	Mocotono Men's Short Sleeve Shirts/Summer Casual Shirt/50% Cotton 50% Polyester Yellow Medium	New	6	0	0	0	6	0	0	GBP	6	GBP 5.0	0	GBP 0.0	0	0	0	1	Low conversion	GBP 18.99	GBP 18.99	GBP 18.99	GBP 0.0	Create Sale	5	17.98	7	0	121.22554
2018-08-07	amazon.de	MY-WH7624-BG-XL	X000R2FOIR	B075FR2DH2	Summer Mae Damen Kalte Schulter Strick Pullover Sweatershirt Beige XL	New	5	0	1	0	4	0	0	EUR	4	EUR 5.12	0	EUR 0.0	0	0	0	0	Low traffic	EUR 10.0	EUR 10.0	EUR 10.0	EUR 0.0	Edit listing	3	6.2	0	0	70.974025
2018-08-07	amazon.de	MY-CSM071-G1-L	X000RCPF7R	B07649LLPN	Summer Mae Damen Rundhals Strickpullover Knit Sweaters Loose Fit Grün	New	5	0	0	0	0	5	0	EUR	5	EUR 12.72	0	EUR 0.0	0	0	0	0	Low traffic	EUR 10.0	EUR 10.0	EUR 10.0	EUR 0.0	Edit listing	0	6.89	0	0	129.834415
